fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2014-03-26,0433D,CABO DE CREUS,GIRONA,75,"10,4","2,0","7,5",09:40,"13,3",16:00,,,,,,,,,
2014-03-27,0433D,CABO DE CREUS,GIRONA,75,"12,1","0,0","9,5",Varias,"14,7",16:00,,,,,,,,,
2014-03-28,0433D,CABO DE CREUS,GIRONA,75,"12,3","0,0","10,2",05:40,"14,4",14:20,,,,,,,,,
2014-03-29,0433D,CABO DE CREUS,GIRONA,75,"14,4","0,0","12,5",03:00,"16,4",12:40,,,,,,,,,
2014-03-30,0433D,CABO DE CREUS,GIRONA,75,"14,3","0,0","13,6",06:00,"15,0",13:50,,,,,,,,,
2014-03-31,0433D,CABO DE CREUS,GIRONA,75,"14,6",,"13,2",07:00,"16,0",12:10,,,,,,,,,
2014-04-21,0433D,CABO DE CREUS,GIRONA,75,,"18,8",,,,,,,,,,,,,
2014-04-22,0433D,CABO DE CREUS,GIRONA,75,"15,2","0,8","13,7",07:50,"16,6",Varias,,,,,,,,,
2014-04-23,0433D,CABO DE CREUS,GIRONA,75,"18,7","0,0","14,9",01:50,"22,5",06:30,,,,,,,,,
2014-04-24,0433D,CABO DE CREUS,GIRONA,75,"19,6",,"15,8",23:59,"23,5",08:20,,,,,,,,,
2014-04-25,0433D,CABO DE CREUS,GIRONA,75,"15,9","0,0","14,1",06:00,"17,7",15:00,,,,,,,,,
2014-04-26,0433D,CABO DE CREUS,GIRONA,75,"15,2","0,6","11,8",23:20,"18,5",09:20,,,,,,,,,
2014-04-27,0433D,CABO DE CREUS,GIRONA,75,"16,2","0,4","13,2",00:20,"19,1",16:50,,,,,,,,,
2014-04-28,0433D,CABO DE CREUS,GIRONA,75,"16,2","1,6","14,0",06:30,"18,4",16:40,,,,,,,,,
2014-04-29,0433D,CABO DE CREUS,GIRONA,75,"17,2","0,0","13,7",Varias,"20,8",12:40,,,,,,,,,
2014-04-30,0433D,CABO DE CREUS,GIRONA,75,"17,4",,"15,2",04:50,"19,5",16:20,,,,,,,,,
2014-06-18,0433D,CABO DE CREUS,GIRONA,75,"23,4","0,0","19,4",04:10,"27,3",16:10,,,,,,,,,
2014-06-19,0433D,CABO DE CREUS,GIRONA,75,"21,7","0,0","19,2",03:00,"24,2",23:59,,,,,,,,,
2014-06-20,0433D,CABO DE CREUS,GIRONA,75,"24,2","0,0","21,1",05:30,"27,2",22:30,,,,,,,,,
2014-06-21,0433D,CABO DE CREUS,GIRONA,75,"23,8","0,0","20,9",23:30,"26,6",00:30,,,,,,,,,
2014-06-22,0433D,CABO DE CREUS,GIRONA,75,"21,8","0,0","19,5",07:50,"24,0",15:40,,,,,,,,,
2014-06-23,0433D,CABO DE CREUS,GIRONA,75,"23,2","0,0","21,0",01:00,"25,5",14:00,,,,,,,,,
2014-06-24,0433D,CABO DE CREUS,GIRONA,75,"24,0","1,2","19,7",22:30,"28,4",15:50,,,,,,,,,
2014-06-25,0433D,CABO DE CREUS,GIRONA,75,"23,7","0,0","20,2",,"27,2",15:10,,,,,,,,,
2014-06-26,0433D,CABO DE CREUS,GIRONA,75,"24,4","0,0","22,6",04:20,"26,3",16:10,,,,,,,,,
2014-06-27,0433D,CABO DE CREUS,GIRONA,75,"23,2","0,0","21,3",04:00,"25,2",08:50,,,,,,,,,
2014-06-28,0433D,CABO DE CREUS,GIRONA,75,"23,0","0,0","21,2",23:59,"24,8",11:20,,,,,,,,,
2014-06-29,0433D,CABO DE CREUS,GIRONA,75,"20,2","1,2","18,0",10:20,"22,5",17:00,,,,,,,,,
2014-06-30,0433D,CABO DE CREUS,GIRONA,75,"21,3",,"18,3",04:20,"24,3",13:50,,,,,,,,,
2014-07-01,0433D,CABO DE CREUS,GIRONA,75,"21,8",,"19,8",03:50,"23,8",05:50,,,,,,,,,
2014-07-03,0433D,CABO DE CREUS,GIRONA,75,"21,8",,"19,0",05:00,"24,5",14:50,,,,,,,,,
2014-07-04,0433D,CABO DE CREUS,GIRONA,75,"23,8",,"20,9",04:30,"26,6",16:30,,,,,,,,,
2014-07-05,0433D,CABO DE CREUS,GIRONA,75,"23,6",,"21,4",03:30,"25,9",06:00,,,,,,,,,
2014-07-06,0433D,CABO DE CREUS,GIRONA,75,"24,6",,"22,0",Varias,"27,2",05:40,,,,,,,,,
2014-07-07,0433D,CABO DE CREUS,GIRONA,75,"19,6",,"17,2",Varias,"22,0",,,,,,,,,,
2014-07-08,0433D,CABO DE CREUS,GIRONA,75,"22,2",,"18,5",06:00,"26,0",14:20,,,,,,,,,
2014-07-09,0433D,CABO DE CREUS,GIRONA,75,"20,8",,"18,7",06:50,"22,8",17:00,,,,,,,,,
2014-07-10,0433D,CABO DE CREUS,GIRONA,75,"21,6",,"19,4",04:30,"23,8",12:50,,,,,,,,,
2014-07-11,0433D,CABO DE CREUS,GIRONA,75,"22,2","0,8","20,3",03:40,"24,1",16:00,,,,,,,,,
2014-07-12,0433D,CABO DE CREUS,GIRONA,75,"22,2","0,0","20,0",Varias,"24,5",17:20,,,,,,,,,
2014-07-13,0433D,CABO DE CREUS,GIRONA,75,"22,4","0,4","20,3",06:40,"24,6",13:40,,,,,,,,,
2014-07-14,0433D,CABO DE CREUS,GIRONA,75,"23,8","0,0","20,0",04:10,"27,5",15:50,,,,,,,,,
2014-07-15,0433D,CABO DE CREUS,GIRONA,75,"23,6","0,0","21,9",04:50,"25,3",23:20,,,,,,,,,
2014-07-17,0433D,CABO DE CREUS,GIRONA,75,"24,8","0,0","22,1",03:00,"27,5",09:20,,,,,,,,,
2014-07-18,0433D,CABO DE CREUS,GIRONA,75,,,,,,,,,,,,,,,
2014-07-19,0433D,CABO DE CREUS,GIRONA,75,"24,2",,"22,4",05:00,"25,9",12:20,,,,,,,,,
2014-07-20,0433D,CABO DE CREUS,GIRONA,75,"22,5",,"19,7",19:40,"25,3",11:10,,,,,,,,,
2014-07-21,0433D,CABO DE CREUS,GIRONA,75,"23,6",,"21,1",00:10,"26,0",15:40,,,,,,,,,
2014-07-22,0433D,CABO DE CREUS,GIRONA,75,"24,1","0,4","21,6",04:00,"26,6",17:00,,,,,,,,,
2014-07-23,0433D,CABO DE CREUS,GIRONA,75,"25,8","0,0","23,4",04:00,"28,2",10:10,,,,,,,,,
2014-07-24,0433D,CABO DE CREUS,GIRONA,75,,,,,,,,,,,,,,,
2014-07-25,0433D,CABO DE CREUS,GIRONA,75,"24,8",,"21,7",23:20,"28,0",Varias,,,,,,,,,
2014-07-26,0433D,CABO DE CREUS,GIRONA,75,,,,,,,,,,,,,,,
2014-07-27,0433D,CABO DE CREUS,GIRONA,75,"26,6","0,0","25,1",Varias,"28,1",15:40,,,,,,,,,
2014-07-28,0433D,CABO DE CREUS,GIRONA,75,,,,,,,,,,,,,,,
2014-07-29,0433D,CABO DE CREUS,GIRONA,75,"21,8","1,6","19,3",05:00,"24,2",15:20,,,,,,,,,
2014-07-30,0433D,CABO DE CREUS,GIRONA,75,,,,,,,,,,,,,,,
2014-07-31,0433D,CABO DE CREUS,GIRONA,75,"25,9","0,0","23,6",20:00,"28,2",12:10,,,,,,,,,
2014-08-01,0433D,CABO DE CREUS,GIRONA,75,"24,2","2,4","21,4",23:40,"27,1",05:50,,,,,,,,,
2014-08-02,0433D,CABO DE CREUS,GIRONA,75,"21,6","0,4","19,4",16:10,"23,7",13:00,,,,,,,,,
2014-08-03,0433D,CABO DE CREUS,GIRONA,75,"22,4",,"20,3",05:00,"24,6",13:50,,,,,,,,,
2014-08-04,0433D,CABO DE CREUS,GIRONA,75,"24,2","0,0","21,9",05:00,"26,4",16:00,,,,,,,,,
2014-08-05,0433D,CABO DE CREUS,GIRONA,75,"25,1","0,0","23,0",Varias,"27,2",14:50,,,,,,,,,
2014-08-06,0433D,CABO DE CREUS,GIRONA,75,"26,4","0,0","23,9",04:10,"28,8",12:40,,,,,,,,,
2014-08-07,0433D,CABO DE CREUS,GIRONA,75,,,,,,,,,,,,,,,
2014-08-08,0433D,CABO DE CREUS,GIRONA,75,"24,4","0,0","21,7",23:59,"27,2",05:50,,,,,,,,,
2014-08-09,0433D,CABO DE CREUS,GIRONA,75,"24,2","0,0","21,3",03:40,"27,0",07:50,,,,,,,,,
2014-08-10,0433D,CABO DE CREUS,GIRONA,75,"25,0","0,0","22,9",23:59,"27,1",15:20,,,,,,,,,
2014-08-11,0433D,CABO DE CREUS,GIRONA,75,"24,2","0,0","22,8",Varias,"25,6",11:00,,,,,,,,,
2014-08-13,0433D,CABO DE CREUS,GIRONA,75,"20,2","1,6","16,5",06:10,"23,8",14:10,,,,,,,,,
2014-08-14,0433D,CABO DE CREUS,GIRONA,75,"22,5","0,0","20,1",05:00,"24,9",Varias,,,,,,,,,
2014-08-15,0433D,CABO DE CREUS,GIRONA,75,"22,6","0,0","20,6",06:00,"24,6",14:00,,,,,,,,,
2014-08-16,0433D,CABO DE CREUS,GIRONA,75,"21,6","0,0","19,5",05:00,"23,7",17:10,,,,,,,,,
2014-08-17,0433D,CABO DE CREUS,GIRONA,75,"23,3","0,0","21,3",02:00,"25,3",09:10,,,,,,,,,
2014-08-18,0433D,CABO DE CREUS,GIRONA,75,"22,9","0,0","20,4",04:50,"25,4",14:10,,,,,,,,,
2014-08-19,0433D,CABO DE CREUS,GIRONA,75,"22,3","0,0","20,8",02:50,"23,8",14:10,,,,,,,,,
2014-08-20,0433D,CABO DE CREUS,GIRONA,75,"21,7","0,0","20,0",09:30,"23,4",12:40,,,,,,,,,
2014-08-21,0433D,CABO DE CREUS,GIRONA,75,"22,2","0,0","20,5",05:00,"24,0",12:40,,,,,,,,,
2014-08-22,0433D,CABO DE CREUS,GIRONA,75,"19,6","11,2","17,7",11:20,"21,5",07:20,,,,,,,,,
2014-08-23,0433D,CABO DE CREUS,GIRONA,75,"21,2","0,0","18,5",04:00,"23,8",16:00,,,,,,,,,
2014-08-24,0433D,CABO DE CREUS,GIRONA,75,"22,4","0,0","20,6",08:40,"24,2",15:10,,,,,,,,,
2014-08-25,0433D,CABO DE CREUS,GIRONA,75,"22,3","0,0","20,3",05:50,"24,3",17:20,,,,,,,,,
2014-08-26,0433D,CABO DE CREUS,GIRONA,75,"23,4","0,0","20,2",05:10,"26,6",11:20,,,,,,,,,
2014-08-27,0433D,CABO DE CREUS,GIRONA,75,"24,9","0,0","23,3",04:00,"26,5",16:30,,,,,,,,,
2014-08-28,0433D,CABO DE CREUS,GIRONA,75,"24,2","0,0","22,1",06:00,"26,4",11:00,,,,,,,,,
2014-08-29,0433D,CABO DE CREUS,GIRONA,75,"24,1","0,0","22,3",Varias,"25,9",15:40,,,,,,,,,
2014-08-30,0433D,CABO DE CREUS,GIRONA,75,"25,4","0,0","22,5",05:00,"28,4",14:50,,,,,,,,,
2014-08-31,0433D,CABO DE CREUS,GIRONA,75,"25,6","0,0","22,7",Varias,"28,4",13:20,,,,,,,,,
2014-09-01,0433D,CABO DE CREUS,GIRONA,75,"23,8","0,0","21,4",09:50,"26,3",15:30,,,,,,,,,
2014-09-02,0433D,CABO DE CREUS,GIRONA,75,"24,9","0,0","21,5",05:00,"28,3",17:30,,,,,,,,,
2014-09-03,0433D,CABO DE CREUS,GIRONA,75,"23,8",,"20,5",23:00,"27,0",16:20,,,,,,,,,
2014-09-04,0433D,CABO DE CREUS,GIRONA,75,"20,9","0,2","19,6",05:00,"22,2",17:00,,,,,,,,,
2014-09-05,0433D,CABO DE CREUS,GIRONA,75,"22,9","0,0","20,4",04:00,"25,4",12:50,,,,,,,,,
2014-09-06,0433D,CABO DE CREUS,GIRONA,75,"26,0","0,0","22,7",01:00,"29,3",08:20,,,,,,,,,
2014-09-07,0433D,CABO DE CREUS,GIRONA,75,"22,9","0,0","21,1",07:20,"24,7",12:30,,,,,,,,,
2014-09-08,0433D,CABO DE CREUS,GIRONA,75,"23,0",,"20,1",17:10,"26,0",11:30,,,,,,,,,
2014-09-09,0433D,CABO DE CREUS,GIRONA,75,"23,0","0,0","20,9",00:10,"25,2",22:10,,,,,,,,,
2014-09-10,0433D,CABO DE CREUS,GIRONA,75,"24,3","0,0","21,3",05:00,"27,3",22:10,,,,,,,,,
2014-09-11,0433D,CABO DE CREUS,GIRONA,75,"24,6","0,0","22,6",05:40,"26,7",00:20,,,,,,,,,
2014-09-12,0433D,CABO DE CREUS,GIRONA,75,,,,,,,,,,,,,,,
2014-09-13,0433D,CABO DE CREUS,GIRONA,75,"22,6","0,0","20,5",05:30,"24,6",23:30,,,,,,,,,
2014-09-14,0433D,CABO DE CREUS,GIRONA,75,"22,6","0,0","21,3",03:30,"23,9",00:30,,,,,,,,,
2014-09-15,0433D,CABO DE CREUS,GIRONA,75,"22,6","0,0","21,0",05:00,"24,3",16:40,,,,,,,,,
2014-09-16,0433D,CABO DE CREUS,GIRONA,75,"23,0","0,0","21,2",05:00,"24,7",15:00,,,,,,,,,
2014-09-17,0433D,CABO DE CREUS,GIRONA,75,"23,2","0,0","21,4",04:50,"25,0",15:00,,,,,,,,,
2014-09-18,0433D,CABO DE CREUS,GIRONA,75,"23,2","0,0","21,2",04:10,"25,1",14:50,,,,,,,,,
2014-09-19,0433D,CABO DE CREUS,GIRONA,75,"24,0","0,0","22,6",06:00,"25,4",12:30,,,,,,,,,
2014-09-20,0433D,CABO DE CREUS,GIRONA,75,"23,8","0,0","21,7",05:30,"25,8",02:30,,,,,,,,,
2014-09-21,0433D,CABO DE CREUS,GIRONA,75,"23,6","0,0","21,5",02:50,"25,6",19:40,,,,,,,,,
2014-09-22,0433D,CABO DE CREUS,GIRONA,75,"23,0","0,4","21,8",07:30,"24,3",,,,,,,,,,
2014-09-23,0433D,CABO DE CREUS,GIRONA,75,"20,9","0,0","19,5",23:50,"22,3",00:10,,,,,,,,,
2014-09-24,0433D,CABO DE CREUS,GIRONA,75,"21,0","0,0","19,2",03:00,"22,7",14:40,,,,,,,,,
2014-09-25,0433D,CABO DE CREUS,GIRONA,75,"20,1","1,2","17,7",06:40,"22,5",16:00,,,,,,,,,
2014-09-26,0433D,CABO DE CREUS,GIRONA,75,"21,0","0,0","19,1",05:00,"22,9",Varias,,,,,,,,,
2014-09-27,0433D,CABO DE CREUS,GIRONA,75,"21,0","0,0","18,7",05:10,"23,3",08:00,,,,,,,,,
2014-09-28,0433D,CABO DE CREUS,GIRONA,75,"21,8",,"20,2",22:50,"23,3",08:10,,,,,,,,,
2014-09-29,0433D,CABO DE CREUS,GIRONA,75,,"6,0",,,,,,,,,,,,,
2014-09-30,0433D,CABO DE CREUS,GIRONA,75,"20,8","0,0","20,1",00:30,"21,6",Varias,,,,,,,,,
2014-10-01,0433D,CABO DE CREUS,GIRONA,75,"21,5","0,0","18,2",09:50,"24,8",16:00,,,,,,,,,
2014-10-02,0433D,CABO DE CREUS,GIRONA,75,"23,0","0,0","21,7",18:50,"24,3",15:50,,,,,,,,,
2014-10-03,0433D,CABO DE CREUS,GIRONA,75,"21,8","0,0","20,4",23:59,"23,3",15:10,,,,,,,,,
2014-10-04,0433D,CABO DE CREUS,GIRONA,75,"21,6","0,0","19,3",06:00,"23,9",13:00,,,,,,,,,
2014-10-05,0433D,CABO DE CREUS,GIRONA,75,"20,4","0,0","18,0",09:40,"22,7",00:40,,,,,,,,,
2014-10-06,0433D,CABO DE CREUS,GIRONA,75,"20,6","0,0","18,1",,"23,0",12:20,,,,,,,,,
2014-10-08,0433D,CABO DE CREUS,GIRONA,75,"21,6","0,0","20,2",00:10,"23,1",Varias,,,,,,,,,
2014-10-09,0433D,CABO DE CREUS,GIRONA,75,"23,2","0,0","21,1",Varias,"25,3",13:00,,,,,,,,,
2014-10-10,0433D,CABO DE CREUS,GIRONA,75,"22,0","0,0","20,4",Varias,"23,5",13:20,,,,,,,,,
2014-10-11,0433D,CABO DE CREUS,GIRONA,75,"22,2","0,0","20,7",05:50,"23,8",10:40,,,,,,,,,
2014-10-12,0433D,CABO DE CREUS,GIRONA,75,"22,8","0,0","21,3",,"24,2",12:00,,,,,,,,,
2014-10-13,0433D,CABO DE CREUS,GIRONA,75,"21,5","0,0","19,7",06:10,"23,3",Varias,,,,,,,,,
2014-10-14,0433D,CABO DE CREUS,GIRONA,75,"21,0","0,0","19,3",04:50,"22,7",14:30,,,,,,,,,
2014-10-15,0433D,CABO DE CREUS,GIRONA,75,"21,0","0,0","19,4",04:20,"22,6",16:20,,,,,,,,,
2014-10-16,0433D,CABO DE CREUS,GIRONA,75,"21,6","0,0","18,9",05:00,"24,4",20:40,,,,,,,,,
2014-10-17,0433D,CABO DE CREUS,GIRONA,75,"22,7","0,0","20,3",04:00,"25,1",12:10,,,,,,,,,
2014-10-18,0433D,CABO DE CREUS,GIRONA,75,"22,2","0,0","19,9",02:40,"24,5",12:00,,,,,,,,,
2014-10-19,0433D,CABO DE CREUS,GIRONA,75,"22,4","0,0","20,2",05:00,"24,5",14:40,,,,,,,,,
2014-10-20,0433D,CABO DE CREUS,GIRONA,75,"21,8","0,0","19,8",06:30,"23,8",13:20,,,,,,,,,
2014-10-21,0433D,CABO DE CREUS,GIRONA,75,"23,2",,"20,0",Varias,"26,4",14:40,,,,,,,,,
2014-10-22,0433D,CABO DE CREUS,GIRONA,75,"18,5",,"15,6",23:59,"21,4",,,,,,,,,,
2014-10-23,0433D,CABO DE CREUS,GIRONA,75,"18,7",,"15,5",Varias,"21,9",14:50,,,,,,,,,
2014-10-24,0433D,CABO DE CREUS,GIRONA,75,"22,6","0,0","19,6",02:40,"25,6",15:00,,,,,,,,,
2014-10-25,0433D,CABO DE CREUS,GIRONA,75,"23,9","0,0","21,4",17:50,"26,4",15:10,,,,,,,,,
2014-10-26,0433D,CABO DE CREUS,GIRONA,75,"20,2","0,0","18,2",Varias,"22,2",Varias,,,,,,,,,
2014-10-27,0433D,CABO DE CREUS,GIRONA,75,"19,4","0,0","17,7",02:00,"21,2",10:30,,,,,,,,,
