fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2020-09-28,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"9,0","0,0","6,7",Varias,"11,4",09:50,28,"0,3","6,4",00:40,,"832,0",Varias,"829,0",Varias
2020-09-29,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"11,9","0,0","10,0",00:40,"13,8",15:20,25,"1,1","8,6",23:10,,"832,0",Varias,"830,0",Varias
2020-09-30,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"12,2","0,3","9,6",23:59,"14,8",13:50,16,"2,2","12,8",14:10,,"831,0",00,"825,0",Varias
2020-10-01,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"7,3","28,6","4,9",23:59,"9,7",01:30,26,"6,1","29,2",21:00,,"825,0",Varias,"809,0",24
2020-10-02,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"2,1",,"-1,8",08:50,"6,0",02:00,27,"14,2","33,3",17:10,,"812,0",Varias,"806,0",Varias
2020-10-03,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"1,0","16,7","-0,4",02:30,"2,5",23:59,99,"6,4","34,4",Varias,,"819,0",Varias,"811,0",Varias
2020-10-04,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"1,6","13,8","0,2",10:00,"2,9",05:50,29,"10,8","31,1",14:20,,"822,0",Varias,"816,0",Varias
2020-10-05,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"5,9","2,2","1,6",Varias,"10,2",22:30,29,"10,3","23,3",02:50,,"831,0",23,"822,0",Varias
2020-10-06,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"11,2","0,4","9,1",21:20,"13,2",13:20,26,"4,7","25,6",06:40,,"835,0",Varias,"830,0",Varias
2020-10-07,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"10,4","0,2","8,2",20:40,"12,7",14:10,99,"3,3","16,4",Varias,,"837,0",Varias,"834,0",Varias
2020-10-08,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"11,4","0,0","9,5",22:20,"13,4",14:50,21,"4,4","13,3",01:10,,"836,0",Varias,"834,0",Varias
2020-10-09,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"8,8","0,5","6,5",23:59,"11,1",09:20,24,"0,6","5,0",01:00,,"837,0",Varias,"834,0",Varias
2020-10-10,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"4,2","3,4","1,8",23:59,"6,5",,31,"2,8","6,9",18:00,,"838,0",Varias,"836,0",Varias
2020-10-11,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"1,7","0,2","-0,4",04:40,"3,8",10:30,33,"1,4","7,5",22:20,,,,,
2020-10-12,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"4,8","4,4","0,6",01:50,"9,1",17:40,28,"4,2","17,8",19:40,,,,,
2020-10-13,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"5,0","0,1","1,6",22:30,"8,3",00:20,28,"8,6","16,4",12:50,,,,,
2020-10-14,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"1,6","2,4","-0,2",05:20,"3,5",13:00,26,"2,8","11,4",Varias,,,,,
2020-10-15,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-0,5","4,1","-1,6",18:00,"0,6",Varias,35,"1,9","10,8",15:40,,,,,
2020-10-16,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"1,9","5,6","-1,1",00:40,"4,9",13:40,20,"1,7","13,9",23:40,,,,,
2020-10-17,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"5,4","0,1","2,3",01:40,"8,5",Varias,20,"1,9","16,4",05:10,,,,,
2020-10-18,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"8,8","0,0","6,0",02:00,"11,6",14:00,21,"4,4","13,9",02:30,,,,,
2020-10-19,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"9,1","14,4","5,9",23:59,"12,3",16:00,28,"6,4","38,6",18:20,,,,,
2020-10-20,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"7,4","79,7","5,6",00:10,"9,3",20:00,23,"4,2","25,8",20:50,,,,,
2020-10-21,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"5,4","10,7","4,0",19:10,"6,8",15:20,29,"6,1","30,0",18:10,,,,,
2020-10-22,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"5,7","3,5","4,4",Varias,"7,0",13:40,22,"3,6","21,9",04:00,,,,,
2020-10-23,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"3,4","0,9","2,1",08:40,"4,8",14:00,21,"5,8","15,6",20:40,,,,,
2020-10-24,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"3,4","18,9","1,7",08:40,"5,0",21:50,28,"10,3","30,6",22:00,,,,,
2020-10-25,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"2,4","12,7","-0,4",Varias,"5,2",04:40,21,"4,7","23,6",02:30,,,,,
2020-10-26,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"0,2","1,5","-1,1",04:00,"1,6",16:00,28,"5,8","20,0",22:30,,,,,
2020-10-27,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"4,4","2,3","0,4",04:30,"8,4",11:20,25,"11,9","24,2",08:50,,,,,
2020-10-28,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"6,0","0,0","3,8",21:20,"8,1",12:20,26,"3,6","22,2",01:10,,,,,
2020-10-29,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"7,0","0,0","1,8",04:00,"12,2",Varias,20,"6,1","13,1",05:10,,,,,
2020-10-30,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"10,0","0,0","7,1",22:10,"12,8",04:40,21,"8,1","18,6",23:50,,,,,
2020-10-31,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"9,1","0,0","6,6",06:30,"11,6",13:30,27,"10,3","19,2",06:40,,,,,
2020-11-01,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"10,5","0,0","7,9",Varias,"13,1",08:00,24,"8,6","21,7",21:40,,"835,0",Varias,"832,0",Varias
2020-11-02,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"7,2","11,3","3,2",23:59,"11,3",11:50,24,"4,7","20,6",02:00,,"835,0",Varias,"831,0",Varias
2020-11-03,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"0,4","1,3","-2,5",23:50,"3,2",,29,"1,7","7,2",15:50,,"838,0",Varias,"835,0",Varias
2020-11-04,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-2,2","0,7","-3,2",02:50,"-1,3",13:00,04,"3,3","8,6",16:50,,"835,0",00,"831,0",Varias
2020-11-05,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"2,4","6,6","-2,2",,"6,9",22:00,16,"1,4","19,4",23:40,,"833,0",Varias,"829,0",Varias
2020-11-06,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"7,6","22,3","5,3",08:00,"10,0",20:10,12,"4,4","36,7",20:30,,"829,0",Varias,"822,0",23
2020-11-07,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"6,2","3,8","4,5",Varias,"7,9",01:50,20,"5,0","27,5",01:40,,"830,0",Varias,"822,0",01
2020-11-08,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"4,8","4,4","4,1",08:00,"5,5",20:00,28,"5,3","23,9",09:20,,"830,0",Varias,"827,0",Varias
2020-11-09,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"4,3","0,3","3,3",07:40,"5,3",14:40,26,"7,5","20,3",02:40,,"834,0",Varias,"828,0",Varias
2020-11-10,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"4,5","0,1","1,4",05:40,"7,6",13:10,21,"3,1","15,6",22:30,,"836,0",Varias,"834,0",Varias
2020-11-11,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"6,1","0,5","3,1",08:40,"9,1",19:40,22,"13,3","20,6",09:50,,"835,0",00,"830,0",Varias
2020-11-12,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"8,0","0,0","6,4",01:50,"9,5",13:00,23,"5,6","14,4",22:40,,"833,0",10,"830,0",Varias
2020-11-13,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"7,3","0,0","5,3",23:59,"9,3",10:00,22,"8,1","15,3",00:30,,"830,0",Varias,"829,0",Varias
2020-11-14,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"5,0","5,1","3,4",00:30,"6,5",22:00,21,"13,1","22,8",12:30,,"829,0",00,"827,0",Varias
2020-11-15,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"7,0","5,4","4,9",23:59,"9,2",14:50,22,"3,6","24,7",06:00,,"832,0",23,"825,0",Varias
2020-11-16,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"6,0","0,0","1,6",07:00,"10,4",21:40,18,"0,8","6,1",14:20,,"837,0",23,"831,0",00
2020-11-17,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"9,9","0,0","7,9",23:30,"11,9",13:20,25,"10,3","18,1",22:50,,"837,0",Varias,"835,0",Varias
2020-11-18,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"10,0","0,0","7,3",23:20,"12,7",12:30,22,"6,7","17,5",03:10,,"840,0",Varias,"834,0",Varias
2020-11-19,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"5,3","0,3","0,9",20:50,"9,7",00:20,24,"0,6","7,8",00:20,,"844,0",11,"840,0",Varias
2020-11-20,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"4,8","0,0","1,7",00:10,"7,8",21:00,28,"1,1","5,8",04:00,,"843,0",00,"839,0",Varias
2020-11-21,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"8,2","0,0","5,7",00:50,"10,6",Varias,24,"0,8","7,8",23:00,,"839,0",Varias,"836,0",Varias
2020-11-22,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"8,4","0,0","5,9",Varias,"10,9",03:00,28,"0,3","7,5",22:10,,"837,0",Varias,"836,0",Varias
2020-11-23,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"7,4","0,0","5,5",00:50,"9,2",13:00,26,"0,3","6,1",00:30,,"838,0",Varias,"834,0",Varias
2020-11-24,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"5,2","0,0","1,3",22:40,"9,0",00:50,26,"7,5","17,5",20:30,,"834,0",00,"825,0",Varias
2020-11-25,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"2,0","0,7","1,0",05:50,"3,0",23:59,25,"1,1","14,7",01:00,,"825,0",00,"821,0",Varias
2020-11-26,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"4,0","0,0","2,2",08:00,"5,9",15:20,14,"1,4","17,2",03:10,,"824,0",Varias,"821,0",Varias
2020-11-27,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"4,8","0,0","3,4",04:50,"6,3",12:10,14,"1,4","10,0",07:30,,"824,0",Varias,"820,0",Varias
2020-11-28,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"4,2","0,0","2,7",21:00,"5,6",12:00,19,"1,7","14,7",23:30,,"821,0",Varias,"817,0",Varias
2020-11-29,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"4,5","0,0","2,5",03:50,"6,5",13:00,99,"2,2","11,7",Varias,,"830,0",Varias,"821,0",00
2020-11-30,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"5,5","0,0","3,6",23:59,"7,4",13:20,99,"0,3","2,8",Varias,,"836,0",Varias,"830,0",Varias
2020-12-01,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"2,9",,"0,5",23:59,"5,3",13:00,34,"2,2","6,4",13:10,,"836,0",Varias,"830,0",Varias
2020-12-02,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-1,5",,"-3,8",07:50,"0,8",01:00,28,"3,3","16,7",11:10,,"830,0",00,"827,0",Varias
2020-12-03,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"0,1",,"-3,0",23:40,"3,2",06:00,27,"9,7","24,7",23:30,,"827,0",00,"806,0",Varias
2020-12-04,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-4,2",,"-5,7",18:50,"-2,7",00:20,27,"7,8","25,3",01:40,,"807,0",23,"801,0",09
2020-12-05,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-4,0",,"-5,4",01:20,"-2,6",12:50,29,"8,9","29,4",08:10,,"814,0",Varias,"805,0",02
2020-12-06,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-2,0",,"-4,2",00:30,"0,1",21:30,26,"8,1","22,8",02:00,,"816,0",Varias,"813,0",00
2020-12-07,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-1,0",,"-3,5",23:50,"1,4",03:20,29,"11,1","34,7",02:50,,"814,0",00,"810,0",Varias
2020-12-08,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-3,2",,"-4,0",23:50,"-2,3",12:50,28,"6,1","31,7",01:30,,"824,0",Varias,"811,0",01
2020-12-09,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-0,4",,"-3,4",,"2,5",19:50,28,"6,9","25,8",19:50,,"826,0",11,"819,0",Varias
2020-12-10,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"4,0",,"1,2",Varias,"6,8",20:30,27,"9,2","35,3",06:10,,"821,0",Varias,"817,0",Varias
2020-12-11,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"4,4","7,2","1,4",23:40,"7,3",02:00,26,"13,1","33,9",20:20,,"818,0",Varias,"816,0",Varias
2020-12-12,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"3,5","0,1","0,9",05:40,"6,1",21:00,25,"8,9","36,7",03:30,,"826,0",Varias,"817,0",Varias
2020-12-13,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"5,4","3,4","3,6",Varias,"7,1",03:00,99,"13,3","22,5",Varias,,"826,0",Varias,"821,0",Varias
2020-12-14,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"2,0","11,5","0,0",23:50,"4,0",06:00,15,"3,9","17,5",10:00,,"821,0",Varias,"817,0",Varias
2020-12-15,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-1,1","3,3","-2,3",08:40,"0,1",00:20,25,"8,9","33,9",23:00,,"823,0",11,"818,0",Varias
2020-12-16,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"1,0","9,2","-0,7",22:00,"2,8",10:30,26,"4,7","41,1",04:20,,"827,0",Varias,"815,0",Varias
2020-12-17,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"2,8","0,1","-0,4",05:10,"6,1",22:40,22,"7,2","16,9",17:00,,"831,0",Varias,"827,0",00
2020-12-18,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"3,0","7,6","0,2",19:40,"5,7",00:20,21,"10,0","25,3",20:20,,"831,0",Varias,"823,0",Varias
2020-12-19,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"1,2","0,7","-0,3",23:59,"2,6",14:00,23,"4,4","24,2",00:10,,"828,0",Varias,"822,0",02
2020-12-20,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"0,8","13,4","-0,3",,"1,9",23:59,22,"11,7","22,2",19:50,,"831,0",Varias,"828,0",Varias
2020-12-21,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"5,6","1,3","1,7",01:40,"9,5",11:50,23,"11,7","22,5",03:20,,"836,0",Varias,"831,0",Varias
2020-12-22,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"5,6","4,1","4,6",09:00,"6,5",00:50,28,"6,7","26,4",22:00,,"836,0",00,"830,0",Varias
2020-12-23,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"1,4","1,8","-2,6",23:40,"5,3",Varias,23,"1,9","18,9",01:00,,"831,0",Varias,"828,0",Varias
2020-12-24,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-2,3",,"-3,8",07:40,"-0,8",13:00,26,"1,1","10,6",00:10,,"833,0",Varias,"831,0",Varias
2020-12-25,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-5,2",,"-6,9",21:00,"-3,4",00:30,29,"1,9","11,9",06:20,,"836,0",Varias,"833,0",Varias
2020-12-26,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-1,3",,"-6,7",03:20,"4,1",23:50,25,"1,7","12,2",23:40,,"836,0",Varias,"829,0",Varias
2020-12-27,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"0,4",,"-3,5",15:20,"4,3",00:10,27,"9,2","31,7",23:40,,"829,0",00,"804,0",Varias
2020-12-28,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-4,2",,"-5,7",04:00,"-2,7",00:20,27,"12,8","35,0",15:40,,"810,0",Varias,"804,0",Varias
2020-12-29,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-5,0",,"-6,0",21:50,"-3,9",05:50,26,"8,1","25,3",03:00,,"818,0",Varias,"809,0",Varias
2020-12-30,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-3,6",,"-5,2",,"-1,9",22:20,25,"6,7","19,7",14:50,,"823,0",Varias,"818,0",Varias
2020-12-31,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-3,2",,"-4,9",23:59,"-1,6",13:10,26,"9,2","21,9",10:00,,"821,0",Varias,"816,0",13
2021-01-01,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-6,6",,"-8,3",22:10,"-4,9",00:10,26,"6,4","25,8",10:00,,"819,0",23,"814,0",10
2021-01-02,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-7,0",,"-9,0",06:50,"-5,0",23:00,30,"2,2","11,7",06:20,,"823,0",Varias,"818,0",00
2021-01-03,1167J,"CORISCAO, PARQUE NACIONAL PICOS DE EUROPA",CANTABRIA,1722,"-5,6",,"-7,1",23:00,"-4,2",09:50,25,"6,4","20,0",20:40,,"822,0",Varias,"817,0",Varias
